Year,Country,Indicator Name,Indicator Code,Indicator Value
1969,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1969,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,36.42881905
1969,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.57118095
1969,China,Population density (people per sq. km of land area),EN.POP.DNST,84.78949751
1969,China,Population growth (annual %),SP.POP.GROW,2.740002106
1969,China,Population in largest city,EN.URB.LCTY,6134575
1969,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.396685574
1969,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.006929682
1969,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1969,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.472
1969,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.528
1969,India,Population density (people per sq. km of land area),EN.POP.DNST,183.4106364
1969,India,Population growth (annual %),SP.POP.GROW,2.203157234
1969,India,Population in largest city,EN.URB.LCTY,7175007
1969,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.726077891
1969,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.492511489
1969,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1969,India,Rural population (% of total population),SP.RUR.TOTL.ZS,80.438
1969,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.562
1970,European Union,Population density (people per sq. km of land area),EN.POP.DNST,107.4071623
1970,European Union,Population growth (annual %),SP.POP.GROW,0.562025544
1970,European Union,Population in largest city,EN.URB.LCTY,
1970,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.94995224
1970,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.51661599
1970,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1970,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,35.98191723
1970,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.01808277
1970,China,Population density (people per sq. km of land area),EN.POP.DNST,87.16374191
1970,China,Population growth (annual %),SP.POP.GROW,2.761675566
1970,China,Population in largest city,EN.URB.LCTY,6052468
1970,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.250722381
1970,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.87981132
1970,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1970,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.6
1970,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.4
1970,India,Population density (people per sq. km of land area),EN.POP.DNST,187.5094767
1970,India,Population growth (annual %),SP.POP.GROW,2.210183277
1970,India,Population in largest city,EN.URB.LCTY,7329372
1970,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.653251485
1970,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.60282405
1970,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1970,India,Rural population (% of total population),SP.RUR.TOTL.ZS,80.24
1970,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.76
1971,European Union,Population density (people per sq. km of land area),EN.POP.DNST,107.995223
1971,European Union,Population growth (annual %),SP.POP.GROW,0.54722633
1971,European Union,Population in largest city,EN.URB.LCTY,
1971,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.93299339
1971,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.61375749
1971,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1971,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,35.53573422
1971,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.46426578
1971,China,Population density (people per sq. km of land area),EN.POP.DNST,89.59124437
1971,China,Population growth (annual %),SP.POP.GROW,2.74691555
1971,China,Population in largest city,EN.URB.LCTY,5971461
1971,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.105680571
1971,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.789648855
1971,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1971,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.708
1971,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.292
1971,India,Population density (people per sq. km of land area),EN.POP.DNST,191.7130012
1971,India,Population growth (annual %),SP.POP.GROW,2.217008176
1971,India,Population in largest city,EN.URB.LCTY,7487766
1971,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.571182275
1971,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.716051692
1971,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1971,India,Rural population (% of total population),SP.RUR.TOTL.ZS,80.009
1971,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.991
1972,European Union,Population density (people per sq. km of land area),EN.POP.DNST,108.7268066
1972,European Union,Population growth (annual %),SP.POP.GROW,0.677422158
1972,European Union,Population in largest city,EN.URB.LCTY,
1972,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.88679321
1972,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.64747197
1972,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1972,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,35.12450584
1972,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.87549416
1972,China,Population density (people per sq. km of land area),EN.POP.DNST,91.82009427
1972,China,Population growth (annual %),SP.POP.GROW,2.45735693
1972,China,Population in largest city,EN.URB.LCTY,5891428
1972,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.977167948
1972,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.754386506
1972,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1972,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.816
1972,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.184
1972,India,Population density (people per sq. km of land area),EN.POP.DNST,196.0311897
1972,India,Population growth (annual %),SP.POP.GROW,2.227430962
1972,India,Population in largest city,EN.URB.LCTY,7651993
1972,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.460730879
1972,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.834283864
1972,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1972,India,Rural population (% of total population),SP.RUR.TOTL.ZS,79.679
1972,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.321
1973,European Union,Population density (people per sq. km of land area),EN.POP.DNST,109.4297255
1973,European Union,Population growth (annual %),SP.POP.GROW,0.646500069
1973,European Union,Population in largest city,EN.URB.LCTY,
1973,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.85381975
1973,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.67337482
1973,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1973,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,34.73225397
1973,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.26774603
1973,China,Population density (people per sq. km of land area),EN.POP.DNST,93.94083029
1973,China,Population growth (annual %),SP.POP.GROW,2.283395364
1973,China,Population in largest city,EN.URB.LCTY,5812684
1973,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.835424236
1973,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.734556206
1973,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1973,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.816
1973,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.184
1973,India,Population density (people per sq. km of land area),EN.POP.DNST,200.4942446
1973,India,Population growth (annual %),SP.POP.GROW,2.251176307
1973,India,Population in largest city,EN.URB.LCTY,7819355
1973,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.351308581
1973,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.952654433
1973,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1973,India,Rural population (% of total population),SP.RUR.TOTL.ZS,79.347
1973,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.653
1974,European Union,Population density (people per sq. km of land area),EN.POP.DNST,110.0961465
1974,European Union,Population growth (annual %),SP.POP.GROW,0.608154945
1974,European Union,Population in largest city,EN.URB.LCTY,
1974,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.83395045
1974,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.70770851
1974,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1974,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,34.3522449
1974,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.6477551
1974,China,Population density (people per sq. km of land area),EN.POP.DNST,95.90179213
1974,China,Population growth (annual %),SP.POP.GROW,2.065955013
1974,China,Population in largest city,EN.URB.LCTY,5734886
1974,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.683563776
1974,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.734079191
1974,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1974,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.708
1974,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.292
1974,India,Population density (people per sq. km of land area),EN.POP.DNST,205.0733223
1974,India,Population growth (annual %),SP.POP.GROW,2.258204381
1974,India,Population in largest city,EN.URB.LCTY,7990617
1974,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.243316544
1974,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.074011672
1974,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1974,India,Rural population (% of total population),SP.RUR.TOTL.ZS,79.009
1974,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.991
1975,European Union,Population density (people per sq. km of land area),EN.POP.DNST,110.7445141
1975,European Union,Population growth (annual %),SP.POP.GROW,0.585552542
1975,European Union,Population in largest city,EN.URB.LCTY,
1975,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.82060004
1975,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.74219509
1975,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1975,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,34.01534719
1975,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.98465281
1975,China,Population density (people per sq. km of land area),EN.POP.DNST,97.61084334
1975,China,Population growth (annual %),SP.POP.GROW,1.766391782
1975,China,Population in largest city,EN.URB.LCTY,5658129
1975,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.548467938
1975,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.759142182
1975,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1975,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.6
1975,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.4
1975,India,Population density (people per sq. km of land area),EN.POP.DNST,209.7155644
1975,India,Population growth (annual %),SP.POP.GROW,2.238457277
1975,India,Population in largest city,EN.URB.LCTY,8165629
1975,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.139100505
1975,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.200472131
1975,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1975,India,Rural population (% of total population),SP.RUR.TOTL.ZS,78.668
1975,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.332
1976,European Union,Population density (people per sq. km of land area),EN.POP.DNST,111.3354137
1976,European Union,Population growth (annual %),SP.POP.GROW,0.531332693
1976,European Union,Population in largest city,EN.URB.LCTY,
1976,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.81520622
1976,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.78300846
1976,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1976,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,33.70788535
1976,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.29211465
1976,China,Population density (people per sq. km of land area),EN.POP.DNST,99.13295875
1976,China,Population growth (annual %),SP.POP.GROW,1.547337973
1976,China,Population in largest city,EN.URB.LCTY,5582296
1976,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.435309793
1976,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.800977345
1976,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1976,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.54
1976,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.46
1976,India,Population density (people per sq. km of land area),EN.POP.DNST,214.3998359
1976,India,Population growth (annual %),SP.POP.GROW,2.209050614
1976,India,Population in largest city,EN.URB.LCTY,8344723
1976,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.039008441
1976,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.333604181
1976,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1976,India,Rural population (% of total population),SP.RUR.TOTL.ZS,78.323
1976,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.677
1977,European Union,Population density (people per sq. km of land area),EN.POP.DNST,111.8810965
1977,European Union,Population growth (annual %),SP.POP.GROW,0.489566056
1977,European Union,Population in largest city,EN.URB.LCTY,
1977,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.8093816
1977,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.82899473
1977,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1977,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,33.38087862
1977,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.61912138
1977,China,Population density (people per sq. km of land area),EN.POP.DNST,100.4931697
1977,China,Population growth (annual %),SP.POP.GROW,1.362779476
1977,China,Population in largest city,EN.URB.LCTY,5507683
1977,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.332066373
1977,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.875047883
1977,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1977,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.48
1977,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.52
1977,India,Population density (people per sq. km of land area),EN.POP.DNST,219.1873469
1977,India,Population growth (annual %),SP.POP.GROW,2.208416587
1977,India,Population in largest city,EN.URB.LCTY,8527237
1977,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.940658077
1977,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.469526617
1977,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1977,India,Rural population (% of total population),SP.RUR.TOTL.ZS,77.974
1977,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.026
1978,European Union,Population density (people per sq. km of land area),EN.POP.DNST,112.4058174
1978,European Union,Population growth (annual %),SP.POP.GROW,0.468998653
1978,European Union,Population in largest city,EN.URB.LCTY,
1978,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.79633928
1978,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.87234368
1978,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1978,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,33.04441195
1978,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.95558805
1978,China,Population density (people per sq. km of land area),EN.POP.DNST,101.8469896
1978,China,Population growth (annual %),SP.POP.GROW,1.338182338
1978,China,Population in largest city,EN.URB.LCTY,5558902
1978,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.247903702
1978,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.969584329
1978,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1978,China,Rural population (% of total population),SP.RUR.TOTL.ZS,82.1
1978,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.9
1978,India,Population density (people per sq. km of land area),EN.POP.DNST,224.0918878
1978,India,Population growth (annual %),SP.POP.GROW,2.212935178
1978,India,Population in largest city,EN.URB.LCTY,8714002
1978,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.844241856
1978,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.609293117
1978,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1978,India,Rural population (% of total population),SP.RUR.TOTL.ZS,77.621
1978,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.379
1979,European Union,Population density (people per sq. km of land area),EN.POP.DNST,112.9142499
1979,European Union,Population growth (annual %),SP.POP.GROW,0.451200876
1979,European Union,Population in largest city,EN.URB.LCTY,
1979,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.78301495
1979,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.91527359
1979,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1979,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,32.71988689
1979,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.28011311
1979,China,Population density (people per sq. km of land area),EN.POP.DNST,103.2146566
1979,China,Population growth (annual %),SP.POP.GROW,1.333927954
1979,China,Population in largest city,EN.URB.LCTY,5740309
1979,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.181995447
1979,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.081010831
1979,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1979,China,Rural population (% of total population),SP.RUR.TOTL.ZS,81.383
1979,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.617
1979,India,Population density (people per sq. km of land area),EN.POP.DNST,229.1304568
1979,India,Population growth (annual %),SP.POP.GROW,2.223534061
1979,India,Population in largest city,EN.URB.LCTY,8904858
1979,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.749200497
1979,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.751966927
1979,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1979,India,Rural population (% of total population),SP.RUR.TOTL.ZS,77.264
1979,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.736
1980,European Union,Population density (people per sq. km of land area),EN.POP.DNST,113.4400285
1980,European Union,Population growth (annual %),SP.POP.GROW,0.46340821
1980,European Union,Population in largest city,EN.URB.LCTY,
1980,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.76314897
1980,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.9524438
1980,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1980,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,32.41101398
1980,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.58898602
1980,China,Population density (people per sq. km of land area),EN.POP.DNST,104.5173488
1980,China,Population growth (annual %),SP.POP.GROW,1.254221052
1980,China,Population in largest city,EN.URB.LCTY,5927898
1980,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.120809121
1980,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.202999485
1980,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1980,China,Rural population (% of total population),SP.RUR.TOTL.ZS,80.642
1980,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.358
1980,India,Population density (people per sq. km of land area),EN.POP.DNST,234.3706204
1980,India,Population growth (annual %),SP.POP.GROW,2.261218853
1980,India,Population in largest city,EN.URB.LCTY,9199543
1980,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.715655498
1980,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.895484381
1980,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1980,India,Rural population (% of total population),SP.RUR.TOTL.ZS,76.902
1980,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.098
1981,European Union,Population density (people per sq. km of land area),EN.POP.DNST,113.9219102
1981,European Union,Population growth (annual %),SP.POP.GROW,0.424231039
1981,European Union,Population in largest city,EN.URB.LCTY,
1981,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.73461437
1981,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.977654
1981,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1981,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,32.13850048
1981,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.86149952
1981,China,Population density (people per sq. km of land area),EN.POP.DNST,105.8647778
1981,China,Population growth (annual %),SP.POP.GROW,1.280952344
1981,China,Population in largest city,EN.URB.LCTY,6121076
1981,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.061306633
1981,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.33698446
1981,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1981,China,Rural population (% of total population),SP.RUR.TOTL.ZS,79.882
1981,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.118
1981,India,Population density (people per sq. km of land area),EN.POP.DNST,239.7658064
1981,India,Population growth (annual %),SP.POP.GROW,2.275892992
1981,India,Population in largest city,EN.URB.LCTY,9513848
1981,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.699214996
1981,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.02371153
1981,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1981,India,Rural population (% of total population),SP.RUR.TOTL.ZS,76.583
1981,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.417
1982,European Union,Population density (people per sq. km of land area),EN.POP.DNST,114.3074315
1982,European Union,Population growth (annual %),SP.POP.GROW,0.33812931
1982,European Union,Population in largest city,EN.URB.LCTY,
1982,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.69664647
1982,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.97069523
1982,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1982,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,31.94116833
1982,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.05883167
1982,China,Population density (people per sq. km of land area),EN.POP.DNST,107.435358
1982,China,Population growth (annual %),SP.POP.GROW,1.47267476
1982,China,Population in largest city,EN.URB.LCTY,6320829
1982,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.998156617
1982,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.462037913
1982,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1982,China,Rural population (% of total population),SP.RUR.TOTL.ZS,79.098
1982,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.902
1982,India,Population density (people per sq. km of land area),EN.POP.DNST,245.24819
1982,India,Population growth (annual %),SP.POP.GROW,2.260807779
1982,India,Population in largest city,EN.URB.LCTY,9794137
1982,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.68017411
1982,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.12343816
1982,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1982,India,Rural population (% of total population),SP.RUR.TOTL.ZS,76.353
1982,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.647
1983,European Union,Population density (people per sq. km of land area),EN.POP.DNST,114.6095633
1983,European Union,Population growth (annual %),SP.POP.GROW,0.263199331
1983,European Union,Population in largest city,EN.URB.LCTY,
1983,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.69344904
1983,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.97235267
1983,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1983,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,31.77795698
1983,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.22204302
1983,China,Population density (people per sq. km of land area),EN.POP.DNST,108.9990147
1983,China,Population growth (annual %),SP.POP.GROW,1.444949695
1983,China,Population in largest city,EN.URB.LCTY,6569409
1983,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.979700292
1983,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.65823338
1983,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1983,China,Rural population (% of total population),SP.RUR.TOTL.ZS,78.455
1983,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.545
1983,India,Population density (people per sq. km of land area),EN.POP.DNST,250.850617
1983,India,Population growth (annual %),SP.POP.GROW,2.258689246
1983,India,Population in largest city,EN.URB.LCTY,10082683
1983,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.661377837
1983,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.22613118
1983,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1983,India,Rural population (% of total population),SP.RUR.TOTL.ZS,76.121
1983,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.879
1984,European Union,Population density (people per sq. km of land area),EN.POP.DNST,114.8692579
1984,European Union,Population growth (annual %),SP.POP.GROW,0.226869471
1984,European Union,Population in largest city,EN.URB.LCTY,
1984,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.70819595
1984,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.97946304
1984,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1984,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,31.64455726
1984,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.35544274
1984,China,Population density (people per sq. km of land area),EN.POP.DNST,110.4385801
1984,China,Population growth (annual %),SP.POP.GROW,1.312068761
1984,China,Population in largest city,EN.URB.LCTY,6828127
1984,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.966090995
1984,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.876016782
1984,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1984,China,Rural population (% of total population),SP.RUR.TOTL.ZS,77.797
